File,Extension,SizeMB,Status,Error
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34474-210986.jpg,.jpg,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34476-058297.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34478-040553.xls,.xls,0.28,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34480-163742.doc,.doc,0.92,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34482-118147.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34484-201297.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34486-171988.xls,.xls,0.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34488-118398.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34490-167326.doc,.doc,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34492-062291.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34494-220435.jpg,.jpg,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34496-118666.xls,.xls,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34498-118669.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34500-142442.xls,.xls,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34502-070852.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34504-085892.xls,.xls,18.77,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34506-236539.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34514-108935.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34516-235172.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34518-054420.xls,.xls,0.67,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34520-110538.xls,.xls,3.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34522-106526.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34524-128148.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34526-125809.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34528-075532.xls,.xls,0.3,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34530-095358.xls,.xls,1.31,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34532-233610.jpg,.jpg,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34535-065345.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34537-067483.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34539-038965.xls,.xls,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34541-076926.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34543-140217.xls,.xls,0.55,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34545-165254.doc,.doc,2.29,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34547-155044.xls,.xls,0.3,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34549-130196.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34551-062288.xls,.xls,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34553-208755.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34555-147255.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34557-077726.xls,.xls,0.51,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34559-043074.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34561-149594.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34563-164489.doc,.doc,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34565-084749.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34567-037147.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34569-157362.doc,.doc,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34571-094788.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34573-169416.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34575-167887.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34577-164703.doc,.doc,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34579-145133.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34581-208915.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34583-224657.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34585-088037.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34587-092089.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34589-122583.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34591-094538.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34593-220933.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34595-109916.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34597-224267.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34599-038950.xls,.xls,0.23,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34601-225106.jpg,.jpg,0.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34603-133467.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34605-171989.xls,.xls,0.49,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34607-209703.jpg,.jpg,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34609-198980.jpg,.jpg,0.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34611-220257.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34613-045518.xls,.xls,0.49,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34615-094794.xls,.xls,0.68,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34617-218434.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34619-042762.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34621-172148.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34623-231186.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34625-200581.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34627-202349.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34629-200794.jpg,.jpg,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34631-205323.jpg,.jpg,1.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34633-211506.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34635-210561.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34637-215874.jpg,.jpg,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34639-101901.xls,.xls,25.89,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34641-071502.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34643-160645.xls,.xls,0.34,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34645-133452.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34647-201852.jpg,.jpg,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34649-092185.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34651-046262.xls,.xls,1.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34653-122425.xls,.xls,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34655-145135.xls,.xls,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34657-136072.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34659-043051.xls,.xls,3.62,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34661-056223.xls,.xls,1.54,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34663-227441.jpg,.jpg,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34665-164711.doc,.doc,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34667-164508.doc,.doc,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34669-049680.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34671-206851.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34673-209977.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34675-168942.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34677-079228.xls,.xls,0.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34679-067475.xls,.xls,8.54,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34681-039058.xls,.xls,0.19,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34683-158900.xls,.xls,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34685-169357.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34687-139676.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34689-148778.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34691-157205.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34693-231154.jpg,.jpg,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34695-040536.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34697-219250.jpg,.jpg,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34699-046022.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34701-046272.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34703-075129.xls,.xls,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34705-051231.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34708-057689.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34712-059790.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34714-213747.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34716-233183.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34718-112193.xls,.xls,3.37,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34720-056255.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34722-222735.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34724-160396.doc,.doc,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34726-144342.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34728-095365.xls,.xls,4.44,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34730-208920.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34732-166001.doc,.doc,0.3,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34734-142789.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34736-125659.xls,.xls,3.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34738-066207.xls,.xls,1.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34740-206133.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34742-204732.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34744-163707.doc,.doc,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34746-064668.xls,.xls,1.53,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34748-049704.xls,.xls,0.38,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34750-198987.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34752-205865.jpg,.jpg,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34754-164702.doc,.doc,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34756-161912.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34758-207630.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34760-206127.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34762-099723.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34764-223885.jpg,.jpg,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34766-077732.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34768-053539.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34770-148455.xls,.xls,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34776-108949.xls,.xls,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34778-210165.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34780-091794.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34782-209327.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34784-205856.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34786-172472.xls,.xls,0.42,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34788-144319.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\TRIM Deletion\Recovered data\34790-151508.xls,.xls,0.18,OK,
