File,Extension,SizeMB,Status,Error
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10132-$R284NYR.jpg,.jpg,0.28,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10135-$R28RWWJ.xls,.xls,0.66,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10138-$R28VZEG.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10140-$R290IUV.jpg,.jpg,0.4,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10143-$R290T7F.doc,.doc,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10146-$R294H99.xls,.xls,4.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10148-$R29E8F2.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1015-$RSTYEW2.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10151-$R29K6BO.xls,.xls,0.24,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10154-$R29NKAM.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10157-$R29RV6P.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10160-$R29TFI9.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10163-$R29WJF6.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10166-$R29XZQ4.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10169-$R29YCRM.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10172-$R2A79LI.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10175-$R2AATH2.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1018-$RSU0LVS.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\102-$R0CAACP.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10202-$R8SFE9V.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10204-$R8SGVAA.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10207-$R8SKW2H.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10209-$R8SLT42.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1021-$RSU8IDE.xls,.xls,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10211-$R8SML5R.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10214-$R8SSTGF.doc,.doc,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10217-$R8T5OJE.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10220-$R8TB792.xls,.xls,2.61,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10223-$R8TGQD3.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10226-$R8TMWKY.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10229-$R8U9VT9.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10232-$R8UHSQ9.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10235-$R8V5Q15.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10238-$R8V6BT2.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1024-$RSUAS5N.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10241-$R8VB0AC.jpg,.jpg,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10244-$R8VTN3O.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10247-$R8W3FDW.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10250-$R8W3TIQ.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10253-$R8W6IEO.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10255-$R8W6OAR.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10258-$R8W7M4I.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10261-$R8WFFE1.xls,.xls,3.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10264-$R8WI4HN.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10266-$R8WN738.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10269-$R8WN9GW.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1027-$RSUCTP9.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10272-$R8X2GSO.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10275-$R8XELWQ.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10278-$R8XFO4A.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10280-$R8Y03E6.xls,.xls,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10283-$R8YC6ME.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10285-$R8YJ8H3.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10288-$R8YJLZ7.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10291-$R8YN0AK.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10294-$R8YP87Y.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10297-$RU3ESBB.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1030-$RSUOMSE.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10300-$RU3P3WJ.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10303-$RU3XBA9.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10306-$RU3ZJYE.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10309-$RU49CLQ.xls,.xls,0.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10311-$RU4BTT4.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10314-$RU4GCIV.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10317-$RU4S5MG.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10320-$RU4SRQ4.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10323-$RU4UOO4.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10326-$RU4ZES9.doc,.doc,0.23,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10329-$RU54UK2.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1033-$RSUPALW.doc,.doc,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10332-$RU5CO8F.xls,.xls,5.35,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10334-$RU5LLZ7.xls,.xls,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10337-$RU5M8KI.jpg,.jpg,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10340-$RU66PCY.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10343-$RU6D9K6.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1036-$RSUQS4Q.xls,.xls,0.29,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10370-$RKNYT6B.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10373-$RKO2B4B.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10376-$RKO5XS8.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10379-$RKOAE1X.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10382-$RKOQ2G2.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10385-$RKOQA6C.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10387-$RKPBNCE.jpg,.jpg,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1039-$RSUW6FY.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10390-$RKPLUQT.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10393-$RKPMH1H.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10396-$RKPS58M.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10399-$RKPSE6K.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10402-$RKQ9XE9.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10405-$RKQCRI9.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10408-$RKQNA61.jpg,.jpg,0.31,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10411-$RKQXWXY.xls,.xls,0.31,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10414-$RKQY3NQ.jpg,.jpg,0.33,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10417-$RKQZ3QM.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1042-$RSUWKQ7.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10420-$RKRFJIE.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10423-$RGGT30N.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10426-$RGGWER4.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10429-$RGGZBOU.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10432-$RGH2K0K.doc,.doc,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10435-$RGHCFPF.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10437-$RGHEUG4.xls,.xls,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10440-$RGHG96G.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10443-$RGHGWY4.doc,.doc,0.39,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10446-$RGHH6RV.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10449-$RGHKM45.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1045-$RSUZ5BO.xls,.xls,2.83,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10452-$RGHS66V.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10454-$RGHTYLJ.jpg,.jpg,1.86,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10457-$RGI2BS3.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10460-$RGI7FGE.doc,.doc,1.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10463-$RGIAJIT.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10466-$RGIGFFJ.jpg,.jpg,2.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10469-$RGIW4XP.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10472-$RGJ14X4.xls,.xls,0.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10475-$RGJBBKH.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10478-$RGJIK62.jpg,.jpg,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\1048-$RSV6BLP.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10481-$RGJOYZJ.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10484-$RGJP122.doc,.doc,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10487-$RLFOV6P.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10490-$RLFRY7O.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10492-$RLFV9SX.xls,.xls,0.34,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\PNY CS900\Normal Deletion\Recovered Data\10495-$RLFVV7N.jpg,.jpg,0.04,OK,
