File,Extension,SizeMB,Status,Error
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1003-$RVG2SHH.doc,.doc,0.59,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10032-$R9K6MG6.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10035-$R6CNVND.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10038-$RS60DSS.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10040-$R6XCGOW.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10043-$RTNBL4G.xls,.xls,0.24,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10046-$R0U9LJH.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10049-$RYM9VW4.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10051-$RKDVBTB.xls,.xls,0.38,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10054-$RPGKZOZ.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10057-$RYAWPE1.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10059-$R3RTSYF.xls,.xls,2.04,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1006-$R9D9XR2.doc,.doc,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10062-$RGC4B02.xls,.xls,0.53,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10065-$RXFSV8R.xls,.xls,1.35,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10068-$RLXPWLS.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10071-$R0VAWAP.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10074-$RE73AVX.xls,.xls,3.72,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10077-$RF3N4Y1.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10080-$R05UO6H.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10083-$RAVW0RC.xls,.xls,0.39,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', '10083-$RAVW0RC.xls: file format is not valid.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10086-$RYCPPXR.xls,.xls,12.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10089-$R6SEUGC.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1009-$R1MZ0TR.doc,.doc,0.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10091-$RGNDAYS.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10094-$R3SKO1W.xls,.xls,0.14,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10097-$RKKVXIU.xls,.xls,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\101-$RNPGFCG.doc,.doc,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10100-$RIUAIDQ.xls,.xls,1.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10103-$RIPAA4G.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10106-$RRRRSEO.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10109-$R1RKMJM.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10112-$RAUPBKS.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10115-$R6G39MM.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10118-$RY0LD0B.xls,.xls,0.99,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1012-$RBQNNK3.doc,.doc,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10121-$R9GP163.xls,.xls,29.81,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Open method of Workbooks class failed', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10123-$RZUHO9S.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10125-$RS2PLVN.xls,.xls,2.71,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10128-$RGTGZTT.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10130-$RF6XHGI.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10133-$R8VKZ9S.xls,.xls,0.11,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10136-$RXYGBJ8.xls,.xls,0.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10139-$RA33FDI.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10142-$RMTA9HP.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10145-$R4HU5TM.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10148-$R7Y2K5Q.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1015-$RH7R11W.doc,.doc,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10151-$R68TH1D.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10154-$RVD5FXZ.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10157-$RB1XU01.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10160-$R2IQGL6.xls,.xls,0.58,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10162-$RK9RKGQ.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10165-$R4B74AV.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10168-$R5TLUOH.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1017-$RATWTCV.doc,.doc,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10171-$RDHL4E4.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10174-$RGEZCEX.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10177-$RTYYKQ3.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10180-$R2H8EJ4.xls,.xls,0.17,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Open method of Workbooks class failed', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10183-$RJX6MD7.xls,.xls,1.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10186-$R85M0EI.xls,.xls,2.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10189-$RZ60JCG.xls,.xls,0.24,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10192-$R8MA232.xls,.xls,0.52,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10195-$RSNY85W.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10198-$RJMWB70.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1020-$R66EICR.doc,.doc,0.18,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Word', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.\r (C:\\Users\\User\\...\\1020-$R66EICR.doc)', 'wdmain11.chm', 25775, -2146821993), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10200-$REUTR21.xls,.xls,0.8,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10203-$RTF1JAR.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10206-$REOK32Q.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10209-$RVJ6KNA.xls,.xls,1.65,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10212-$RT46EJ9.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10215-$R5XP88Q.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10217-$RDFAONA.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10220-$RO9IRWT.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10223-$RPLU3FX.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10226-$RL3J8RM.xls,.xls,0.42,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10229-$R0BKVBB.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1023-$RVUTL7K.doc,.doc,0.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10232-$RH2B6N9.xls,.xls,8.72,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10235-$RNO8CM2.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10238-$RHSTL1G.xls,.xls,0.74,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10241-$RZG7EWE.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10244-$R0WE7SQ.xls,.xls,1.54,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10246-$RZRY2J3.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10249-$RYC6ZEG.xls,.xls,5.79,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10252-$R3JBI6D.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10255-$R0DJ463.xls,.xls,1.31,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Open method of Workbooks class failed', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10258-$ROJMKLV.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1026-$RKTMP1H.doc,.doc,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10261-$RYXLPJA.xls,.xls,0.36,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10263-$RS0YA2O.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10266-$RFCES1S.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10268-$RPXDJOO.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10270-$R8SALX9.xls,.xls,6.98,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10273-$R58Y4ZT.xls,.xls,4.44,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Open method of Workbooks class failed', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10276-$RUPB6FW.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10279-$R0D5C7R.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10282-$RDDHCRS.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10285-$R4IPLT9.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10288-$R65XX4K.xls,.xls,0.13,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1029-$RD22KDB.doc,.doc,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10291-$R7VGBBJ.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10294-$R4OFRJO.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10297-$ROVICVH.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10300-$RSKMV5I.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10302-$R14RHNS.xls,.xls,0.13,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10305-$RGYMOPI.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10308-$RICX5ML.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10311-$RIHOVKJ.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10313-$RB6817Q.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10316-$RFRB1YT.xls,.xls,0.81,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10319-$RR7XQXL.xls,.xls,12.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1032-$RZDAX3S.doc,.doc,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10322-$R1NXORF.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10325-$RWHSEM4.xls,.xls,1.54,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10328-$RQJWZRX.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10331-$RPX3A5I.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10334-$REK1M4O.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10337-$R9U8K7V.xls,.xls,0.2,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Open method of Workbooks class failed', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10340-$R9NL78R.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10343-$RB59HSS.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10346-$RMPDRAM.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10349-$RNN3WOQ.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\1035-$RMU3NO0.doc,.doc,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10352-$R22RA2R.xls,.xls,1.35,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10355-$R5ZJ2DQ.xls,.xls,0.73,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10358-$RZA7WMM.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10361-$RJ8V9VR.xls,.xls,0.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10364-$R9H4RZT.xls,.xls,0.19,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10366-$R1LJYO2.xls,.xls,0.21,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Office has detected a problem with this file. To help protect your computer this file cannot be opened.', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10369-$R50H9UP.xls,.xls,9.29,FAILED,"(-2147352567, 'Exception occurred.', (0, 'Microsoft Excel', 'Open method of Workbooks class failed', 'xlmain11.chm', 0, -2146827284), None)"
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10371-$RFDF5D2.xls,.xls,4.51,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\SSD Files\Kingston A400\TRIM Deletion\Recovered data\10374-$RETNJNV.xls,.xls,0.02,OK,
