"Algorithm","Hash","Path"
"SHA256","DC5E167C7CB431E26AB8882660ABF901BB4252AA8BF3FE72DD3188BA797676C6","D:\037147.xls"
"SHA256","A54DFC9024E72430E4ED23B18EE554BEBBCD8E9DF205E33BB31854A3F15CF9A8","D:\037149.xls"
"SHA256","504EA123DC0CB246B2998C0A96998598A05EAA78E39893C7C6DD7B70BC65430C","D:\037151.xls"
"SHA256","625E9267D55A48657D1FBE4F06A63A785E0F0C4D1924A7B90E1F3FAD698E0A20","D:\037152.xls"
"SHA256","B1DA5078DC235452CAB655993A8472BB054B7264ECC31EB40FDD21177FDF4B38","D:\037155.xls"
"SHA256","951D810B46FC8249301DFE1FD78EA4331C165D0F585346B1E27FB354428AFD2E","D:\037156.xls"
"SHA256","CC68F3F904B53339595E4AB00AC94968446DBB35FBD8C1C9454241A5635C319C","D:\037157.xls"
"SHA256","8B7A4474BD07417013225AFD272A8DC5B4437C2CF796DD3941041B2BB1524C18","D:\037162.xls"
"SHA256","738F87B4D41A1DBAC06CB1D156EB594DD3F17F0CA3F4EF7F5C7A4081DDD69A4A","D:\037163.xls"
"SHA256","B5C760C23CCF1C1AAAAE7DE0C90B1414BD64D9EB3D6C5170E62870D05114A71D","D:\037165.xls"
"SHA256","0C2BC9C88C7A76427E6E074551254B6D9E590D0D700E9A56265562BB5B3159CA","D:\037166.xls"
"SHA256","5929D059549C1C0C5F5D893A49455B3ED2D998626F0575B89CCE8346EC1C7596","D:\037169.xls"
"SHA256","FC576A73A94DD6D8F99D5060D10F049528F150A17F1E2EEFE1CE0504D3E4CD9B","D:\037170.xls"
"SHA256","53D6DAB7347B6827D20AEC2EC08B66F7ACF614E53F5F4F886F79E9BABB9388DB","D:\037388.xls"
"SHA256","F8C725D127DE8E202049794A846DF8EF6624945279A6B0EE17825834402E3C26","D:\037392.xls"
"SHA256","9A1ED3633E937055A86610670E0F953DE7006931B68DB37B492F1ECB43A93978","D:\037395.xls"
"SHA256","6881F0AE6FBA776E181AD0723A70E42B2C9A280DAEF01A41C372916C1B71C2F1","D:\037396.xls"
"SHA256","D77A7250FD91857282F2303EA918E34837022E40DF0A25EFE83A4A8B00CC19CF","D:\037435.xls"
"SHA256","E4E7E652FE1FE353A2301ABFC09AB8450E5C3845059DCD49DDE7EE3C1600C703","D:\037436.xls"
"SHA256","A20284F0706583E22888C792DD121602DDD864C78003277C964F26309E443325","D:\037437.xls"
"SHA256","74BCAC2A4E847F55C843E8D73D0CC473E3177C22CA441577645800CF7BBB4F47","D:\037679.xls"
"SHA256","D83F3B1917C8DBB1021A5DF5AB28B049AA250DA46D37DC04F4096D8D117BDD13","D:\037680.xls"
"SHA256","C5A16A90A65B0CE2BA5055721E71DC80EEECAA9BD2FC2D31D39DE996B17D7A36","D:\037681.xls"
"SHA256","4437EB90CFAAB97BEEDD7780B4397E67A00D4E48948A477B2871027A18DAF8CA","D:\037682.xls"
"SHA256","1A457CBE0DC67B853E390A9B28B566683ED75C3451D95FB8F70481AC61A6850E","D:\037683.xls"
"SHA256","EE4E383474F0CE6A150B849362735F435D8DBB2F54DE6E74F1850FBAFB5FFBB0","D:\037684.xls"
"SHA256","5A63E524B3E06C9522DB72EB865E3E2D8854AFE63603E04740C07DB8E4A5D8C7","D:\037685.xls"
"SHA256","12F321ED1190DAFC5B4CFEC68A699BC089AABE2F3DDB91EC898E280BB729C1F9","D:\037686.xls"
"SHA256","DA8A9E6D29343C1C5FD997903355133EABE51A63A2F9F93D3A6C21BE9677A1B8","D:\037690.xls"
"SHA256","0AF55FC302CF029C72F09617ECE9728A0E7354BADCD0D742A9BFE83FD8C2921F","D:\037692.xls"
"SHA256","BA9D099DE4F6C1D04C88FF22A39FECC1384E3DD0D48A919F90B22B8CDE79BEE6","D:\037693.xls"
"SHA256","62465CF7D9D034787BDAF3532276DEB59B4CAE082BA2EC7D2758C5B21F85D38F","D:\037696.xls"
"SHA256","A5A48DC5D6C9E99EF7C362BB0ACECDE798DAA669640173457C48EB90AD76F324","D:\037960.xls"
"SHA256","4D1C3FACBE4830968113C429AB5C76075848FE402D9AFFA5BF5EDA89825F9EE5","D:\037962.xls"
"SHA256","1C97BC35A3B3FEB68D51B302DB6C1D23B01BE8CC9334350B62CE87BF072E119D","D:\037975.xls"
"SHA256","1D89D3A0C3546F4299EF7122C37B4E3ED56F3036526BB83D294A9AEBD6BD5143","D:\037978.xls"
"SHA256","8871C1FCF13B802C45C7440F03D24104016E70927410B531D44C2F5E4887ABB6","D:\037979.xls"
"SHA256","E709C1DD1508B3D8671220C4CAF8816F40BC8EE3580AD672C7F0CABC779884EA","D:\037981.xls"
"SHA256","39A767EB57284B460FC1ADEF385B39A5A1B2993D10D009E25465EDC0D533BA0A","D:\037983.xls"
"SHA256","3484D573160071333B5CB61EDBB29BAC7A00B8A10A199476392B6A27CAA1ECC3","D:\037984.xls"
"SHA256","66BE1B271C00145AD1AA8C725CA451E35B66369B248DE4BD946624442A336D2F","D:\037985.xls"
"SHA256","444FF58061DF72C00039B7A31EE86E1EA4159D4D56E1E81EFAE6BBDBE34AD619","D:\037988.xls"
"SHA256","BAEEF534A9C46AC58EF6C1E065F92379FAAD45D11FC38BC94BF01C842ABB8C13","D:\037995.xls"
"SHA256","792EF918743EAAEA527B58E5EB1A8615798CEF234C6081C90D1E24203F8ED1C4","D:\038032.xls"
"SHA256","32675238878B7D487D652E4F7B61C8AA475F4B82E56F6DA8B8BC32681160FE4A","D:\038039.xls"
"SHA256","94A71E86AF0794CADFE3B570370B4A54DA0C181891083ACD16B4DDDBBF7A1657","D:\038154.xls"
"SHA256","FBD8EE7C1994B73C8BC6A33D0FB39D8673A6DD729A3ECD8E3979DC4F7E088399","D:\038183.xls"
"SHA256","F355EE23E82DBB904614F2BBF68B2E46913076B1E8EBE819CD88ED67A15E5525","D:\038184.xls"
"SHA256","C9B844E2D45567ACA1D6193049D96C0B68D42D8085A14A235D6281C6B2CE17EF","D:\038185.xls"
"SHA256","B1AC3D888B934D06AA2938A30A1AE983053810C8B71EE9A9177F312664725296","D:\038280.xls"
"SHA256","5C9063A16409F73661C4CFFB04EE1AAF1838986F42FD29B75E35C61CC757B506","D:\038281.xls"
"SHA256","7349214990A4FE7D28F7F8FB425CB83227ACF5159119A95BAE68EB367D36C669","D:\038625.xls"
"SHA256","3ED0DAAF7B1C9CE4E58F2E6CF0727F6F97162976806C20E2EB91A200F877F1F0","D:\038630.xls"
"SHA256","9C70391F5AB55E44BD23EF0AB6620A70B9ABD298CECBB9FE9FA244A732F6C093","D:\038631.xls"
"SHA256","5532DDFFB3FB70AB480905B40DEE5682EDD28E1D62B733769151C328A204C65F","D:\038950.xls"
"SHA256","DC28558F1D3AB6F36443C317EFF0CDE05CAA97EC147E08E79541D5733A1DC83B","D:\038951.xls"
"SHA256","40F2E73D2E088D6BAA98CFE78F8AA5C5EBC2ADD3DE31DCBF0220A17F20197C0E","D:\038952.xls"
"SHA256","DC2B5A032BD255D945CEF4AC9A75D8346389ECE60C68BFC67A8F424EE38E7F80","D:\038954.xls"
"SHA256","69A90BAB42CA41A58EF76FCCC5596D2901AD651BC206F15158197E5B0D793EB6","D:\038955.xls"
"SHA256","B416C513CFD0910ECEC225CDA5BFADDE3BDB06E979B19F104E4830F86E9D2690","D:\038956.xls"
"SHA256","6150F6367FE9B667B8A29D2CED0774F3BBD3D2B4833F86862CD936449E83A3D1","D:\038957.xls"
"SHA256","7D2ACAA630F949B8646F0B2D87F1AD063BDC696D24F93920DD86D6B7EADAB764","D:\038958.xls"
"SHA256","9B948A1C5D555D83CB0FA8FF6561376DB37462EC4B2A0E9FBA8AF59B9E620213","D:\038959.xls"
"SHA256","0D5264B0A487790F60A3FF3BEA279EE6BADC5CB39CE2940BF65B253EC19CFF8E","D:\038960.xls"
"SHA256","CDF6BAC14A30698C11DCBC5556DA2CFAA17AA4565C1717AF3416281E27F2D771","D:\038962.xls"
"SHA256","CF21D77387754F601ADF80DA7DB92C4FB68AC56E987E1523ED395DD6FDD9BC76","D:\038965.xls"
"SHA256","93DA68265DF726D37608B4DC3B3E1F63267505605D80FD7EF6C7D406D3B43379","D:\039046.xls"
"SHA256","5A77FF37551E1D020CBB74A963FB63A26F7B4B9FEAFEBAD9AB99FFC696F085B9","D:\039058.xls"
"SHA256","C06EF607EAE7DD43388FD8D53EDA0B7BCEDF98EE70BE1D4CDFD05079F865F205","D:\039109.xls"
"SHA256","ED9CC7444D4CEEAF600370178599B115FDA043199EC59172B4E96A811038CA35","D:\039134.xls"
"SHA256","F585E9089A09A9E83637675401588B2B276FD7AC7DD0A1FC7312EF85CEE867E1","D:\039252.xls"
"SHA256","8CF810C8C0300FAE3656068BF0C7125CF2C3A7555B0E3A447E63B29829302DF7","D:\039253.xls"
"SHA256","94977B96D25F84507B18C48469215A430EB8DCE9D5AB6FC14551A7094372A04D","D:\039329.xls"
"SHA256","320794771905D1C855B0AD175499EFC94F1F47CDB8CD4CDD2F51F41CF214BCBD","D:\039336.xls"
"SHA256","7D18741B632384EDA45E454EE3A9C6D316DCB9B7F3DA452E9B71D6EA87F29C41","D:\039372.xls"
"SHA256","200D5C4C2A350011EFE7EDECB1ADCEFFF5B6C4E2B2E384EA659046D39A433BE5","D:\039385.xls"
"SHA256","D35513623B022BDBB076DACCA5FF9461F1C557D783B42EE71C7431B832B5D19A","D:\039412.xls"
"SHA256","D642A5463E9A4D18F33E9EAD788F47394BDF6DD80EC3AD7E689BB0F40C4028B7","D:\039414.xls"
"SHA256","C1716989DFC07E5DF66E30EFF8ED2E84D0C48784BCFE3AC0872FB68B4B71EA62","D:\039415.xls"
"SHA256","9CF53765B06CF2FD73E86ECE432F4FF5F11E5E27BCC36BD087EE041276A1CD9A","D:\039439.xls"
"SHA256","ACBBFCC2AFD71772A068B41E086B45EA5AA26D7C59C8BD75986FEE71294BC0FB","D:\039485.xls"
"SHA256","709F13EE6133E253F922BBFF0B98FAC2036549EE36573A22C467929080221AD0","D:\039486.xls"
"SHA256","938186074170945222D6B3B6C085031A3A515C01DC311C21503F435CA40F0FA4","D:\039487.xls"
"SHA256","D054974361E902CB8419C55B6ABA9AAE5A2485E0F0A1B012436D56B36261F321","D:\039488.xls"
"SHA256","CE5025409560CE177E1DB2EA5F2466A06EE93A6A9350E31DB9A5AEFDE1B51A6E","D:\039489.xls"
"SHA256","C31042FDEC1847C92687910477C565C6844857E873A0BE8E907D95632A3B0A43","D:\039490.xls"
"SHA256","39813F6EA7D6168D2FF57CADFA1E18EA1E55826B06DA7A0F6C0EE39106A92B6B","D:\039492.xls"
"SHA256","E872E9D7401B4CF3493C354D187FB3E3AC2CCB14EBF6FCA8649E74BC7D959466","D:\039494.xls"
"SHA256","A9595518A8AAAD9DCDB16658E2D6DFD3B65FC0EE3169C12865EE08A939C81351","D:\039495.xls"
"SHA256","446D9943AA52FAE4069FB7EF9E4D0CC01F55F1907CA4B56B70E53528518C934D","D:\039496.xls"
"SHA256","F28F0B581903DFFE2D5752346F1EF9FBB06595728EF13D3410BC8D704D397E60","D:\039497.xls"
"SHA256","3A43438E22A3499BAABC3BB1D06AFCC2E9758A5FF651B6764103B8D0E7D0232C","D:\039498.xls"
"SHA256","D772E8CB7D05398CE880DACDCC13FDB5A6419826CC9C0ECDDB54C406D668FA72","D:\039499.xls"
"SHA256","93A110BBF7B115D8265C0816CB068C078D6EC65C837F78D2FCE66F223EE5CD50","D:\039500.xls"
"SHA256","552FF49B9C72044DC4AD39EA4C61B5EA19FAA970F364F2DC4F0A6E30478E4BDE","D:\039647.xls"
"SHA256","420373277F280D36B5EF5599B756263C952090285F48BF48B52EED7D914B60AC","D:\039695.xls"
"SHA256","091107EA803828CD91D9AABD5AD3587E721803C5D73E871CD23058D0B879FA05","D:\039810.xls"
"SHA256","368BFD3E29387AAAC8A7CB7693D64758E764CCF1D2127B3FEE5B1C7572D18DFB","D:\039964.xls"
"SHA256","E5B7AE87B61228FE0D6BE21A3105B007A8BD7BA2B1A5F571CAD8C98E2597D8B6","D:\039969.xls"
"SHA256","E3CD4A2EBECAC98502176ECE45FC1A58FA0B4A81CEF14AF40E5C68E30007C4AD","D:\040169.xls"
"SHA256","99703473E6C76BBF2D874DAA554CAA2D2AD18F3592352429A8F9341532C9AAB2","D:\040170.xls"
"SHA256","468E4B6CB0531F94B485193CA87B55600C36DD6F2F29833E6C2EBD3D45FDB53F","D:\040171.xls"
"SHA256","BF9AE957912243175DD1180D58FE78B7C3B49F5E87EDF7844EE52703426BB527","D:\040172.xls"
"SHA256","15EB67A9592036C339F68E0A73490A9EB20E9E8DFDC98C4CDBF99390A4F45B40","D:\040173.xls"
"SHA256","27FA7AFF6DFDCDE8D8DBECCC3D7FE6F8DF1842A03B6C204CB861AD8856A32EE4","D:\040174.xls"
"SHA256","12C1820C58450FE1E96776AFC6DD1D60DD247FE8E14467426FED1CD3D3BD75D9","D:\040175.xls"
"SHA256","41AEE30FBEAE1363C79CB7694AC7E2EDBF7237DE8E5304E298A20355D5DB9EE6","D:\040176.xls"
"SHA256","2079B9BFD756363B701CB45DF5406B13F6D803297708E0C008D8639D3EE61876","D:\040177.xls"
"SHA256","DDA09C7F550DC901F82832DCA444B454FE448016BAF1B4C5F1CC77E1009C53AC","D:\040178.xls"
"SHA256","8995BD59A5BB1E8702AC76CC2D5911ACF0C2E7B14BE874DDDE23DBFFD26AE660","D:\040181.xls"
"SHA256","0E80F8EFE083F508B68517AEC2931D83562736BF6F9AF24BE0ECD364212B7F4D","D:\040182.xls"
"SHA256","AFCDE84AD116034D1F9C15153747C779BFC71394E7C8AE1A6879959B9FEC151A","D:\040186.xls"
"SHA256","7D87BD7632D0F2CFAD49A6E9D499738E067CACA97EC486519A32EB7CDD78745F","D:\040187.xls"
"SHA256","B043F6819D73CD81EEBF34D2A246F4C2CC16F547CC497ED3087A07D403874345","D:\040190.xls"
"SHA256","3030DEA9C64638F7D6756E8D9BBE8FE68D26122E4A59C8E3F57015ACB6770484","D:\040191.xls"
"SHA256","3C26A42D538B7D417F6B578A3BF5152905232DC511A44BA335B80C5B8ACA07B2","D:\040194.xls"
"SHA256","6A6FAFD7B4AA9FC592BB3248A773624C9A6543BBC8BF0E485578ABAEAFEC2969","D:\040197.xls"
"SHA256","1D7996805DAB0F971E718CD3BE7DE2F5A919AAC231AE63FCA524DB2FE4A836D7","D:\040198.xls"
"SHA256","BF77CB564D84374A4413BA4F180E3065C18143A1333C4BDC52FA2A7AEE5783EC","D:\040199.xls"
"SHA256","31D57D9CE053F8A65C53D3A097F4A84A6BD748401547E95D37B44062BEA987B7","D:\040201.xls"
"SHA256","68A2EAD71318EB779DF15D7E9BB77A107F0EF9D62F2C4307693C4833BC8C444B","D:\040202.xls"
"SHA256","E04360B89BCB0A8BD1D9897C9F316FD89416B6C62432299F83D16DDFAA923E42","D:\040203.xls"
"SHA256","ECDC4CB0B954FEB2D16FC4CA3D240E174E149A14A3166CDE20780FBEE125E0A2","D:\040206.xls"
"SHA256","4C41354C6947A55A510D449FB64195397F360C6EC5B62BCB2A9F85421F21930C","D:\040528.xls"
"SHA256","FE3D8009E92A4AB52B9FF198BE4665F20881529BA65AB88853DD54307DD96215","D:\040529.xls"
"SHA256","374E8F8519DA29A479F940CBCA3A654B4607700B2001C022AB4612A21BE6C727","D:\040530.xls"
"SHA256","36A5AB43A8DE4C55ED5EBF776D46E11916D3635C4A68EE39277236A82A02B656","D:\040532.xls"
"SHA256","D77CA865040B79C1BBB6D4507C6C58F0CDAD68D11B8EBC596C32281E4D034124","D:\040535.xls"
"SHA256","9E35AA016F1B7BE3EF54C4677A50DFA1DC95466EB786DEE9578BA4CE1333751A","D:\040536.xls"
"SHA256","8917351588C04F1A1222634D20B8A1A6621FD0CCDE73CC6C18F767321E910321","D:\040541.xls"
"SHA256","8D6140C9F687B320AD4C697CDB99EC359E1B0BDCFF001FF21505F7F055308273","D:\040543.xls"
"SHA256","90F03D428D2BED8773A10C5E39DFC08CD27E4C866FDC2E5380374B7B0D6BFFE3","D:\040545.xls"
"SHA256","C5F3A88F6A189F5505D14F715234B2A19C5F45B654786E6704DBC48F522D8177","D:\040548.xls"
"SHA256","9FB0FE406D1DD068A830CAC81AC16C417C8A1D4D20E17E34C8FFC02FF3433FE4","D:\040549.xls"
"SHA256","650B9F43E94949D86D5ADFA83BEC348EE8516B7D885BF5DFAA0395C6F72775AA","D:\040550.xls"
"SHA256","6652FC58E3020CDED56811BF41AB6D9A281D7EA36AF911A18157F26D190D48B0","D:\040551.xls"
"SHA256","C265C7D66DDD5D3E2E79457AB289780C776EF8EACB8CE3CFC8C98E79AC716711","D:\040552.xls"
"SHA256","823EAECD5AFDD0FBDB92E3680F16EF167442285F800BB16B36106211DE7BEAC6","D:\040553.xls"
"SHA256","569019338D40B5BEE6DF30BD3A0C08817F9EE3436CB62592098D2611826CFE60","D:\040555.xls"
"SHA256","CE58C8DDA0A15F97C62148549786EB990BA1494D012C087DF2564A46506A3F80","D:\040556.xls"
"SHA256","569019338D40B5BEE6DF30BD3A0C08817F9EE3436CB62592098D2611826CFE60","D:\040557.xls"
"SHA256","8C3B1C9F4D17DFCBBD543EDA3E35EF5A4532AB71DD246C2CE7548F9060471CAF","D:\040560.xls"
"SHA256","2F104C03DCAA662E3A4686E7A88FF2CCB19B9B1C6F15F8EBD9A833A739B81AFF","D:\040562.xls"
"SHA256","101F61A3FF9E7322D35B84179445EB76827D1C8FD04CD8D70C182C4E4AE1A988","D:\040563.xls"
"SHA256","D46768FD833C430D8AB593343374ECBD92DBF82100D43A0C492D3A2561230229","D:\040564.xls"
"SHA256","FB9E1E8F5B8E5EC25722135C1F0472FC02C0356EA8FD36A6C2B38CC4053CDF96","D:\040764.xls"
"SHA256","91F438E54B1D0FDB2FA430896B82C6885D0E3AB4C16F1A361E731A9E8C9370BB","D:\040765.xls"
"SHA256","FBE432D51B88BD9B48F9838F443F8B0CF85BF90BD580C8CD7249AB88707E1BAF","D:\040766.xls"
"SHA256","1CF9A3FDADF6DD89666ACBAAC4F1EF7D182887B104E3B0340BDADBA6FE88BE9C","D:\040768.xls"
"SHA256","844FAA3C56A0EB5009A06F850489BEEA51FF9B1DA072F1B1CB919640C0C268B6","D:\040769.xls"
"SHA256","41DAC39DA264CD7620DAB6032EFF937D3F058ABD906C0EF8A232FF5D9CC19D7D","D:\040770.xls"
"SHA256","6C69A261CF80A369A152DF3D85AC9035D08CB15ED7BFAEA2CE00483972FD27C2","D:\040772.xls"
"SHA256","81D197E741E2BD720BEB28649759F967C98467AA1D04FA270846E1DE87857AB5","D:\040773.xls"
"SHA256","1F7D5DF6A52036862EE59DF2D467A37A70F2FAABD652C4212B0145F42AFF9E01","D:\040774.xls"
"SHA256","549EF9D03F5C6FE980D341124390C1F1AB2C1AFFAFC3C7F70F2391D159BB857F","D:\040775.xls"
"SHA256","25D5418A708C0CA4715C1BF7317F49B0B652CEAB6669460DAE43EB73D4B6BCA5","D:\040776.xls"
"SHA256","61BE1777AE6E18AC8D325191BF66D2FEBB822961BA42E3443252B061C9F29E64","D:\040777.xls"
"SHA256","7594241E78B6173FD8DF7F3D3FE7E9C8FDC20663C3B8BC6044296220A66857AA","D:\040778.xls"
"SHA256","D2B4A8088D6143166419998F21F23144791ACB4BD8463A99F63E790CA82F2576","D:\040779.xls"
"SHA256","958923643EFDC22947AF529D931F3DD5C297D2629EB1F4A31861876117A81B6C","D:\040780.xls"
"SHA256","94EC1D71CF4F700BD8D7C4C6BF6377A8B2ABF3A1D0FD940A6A6D2A6883A30E2F","D:\040784.xls"
"SHA256","7323877EA67383A557CE55F116D1CCA64B8EF5847A0E7E28C1F3321BD9478399","D:\040873.xls"
"SHA256","DCA47EB325A053CCC308AD3ADC13FDABD247D9DB6AF5A202F265540CED1D9640","D:\040933.xls"
"SHA256","F835C27EEA10BA5C352A3C520ECFEBBE2664B06DADA82F48CC1CD3795594D75E","D:\040934.xls"
"SHA256","255C67DC0659D2BA71F6554039FAED06E274517900E2214A941D0668796C1DEE","D:\040986.xls"
"SHA256","D1BA2E4F931A3030580DC9421D620E98216D72851818F45278B8DE9682EDF9BA","D:\040994.xls"
"SHA256","E33BD62FC0A3357FB5CB5F274EADE4DC4A0DAD99BC93A0BD6953B12262282344","D:\041093.xls"
"SHA256","C1DC12B078B13F8CCD8A4530480B996D3248184B788B8C8086CB7224E12B5AE0","D:\041094.xls"
"SHA256","0EB749F113B293584602561EB0A8B6F36BB173B36245C29572C97ECB60623DFE","D:\041095.xls"
"SHA256","56E58A9651B7EDB44699A0FE8C383B4A8DA3C4985014F749CEAD590CE3E79263","D:\041096.xls"
"SHA256","FBBB21319006B75BDDE68900FA2AB7D45DFE5D31C9EC9777B71723119B82B5EE","D:\041097.xls"
"SHA256","E89EA1125D693766C5FF813587A5E8D2185667A24CD135BA57A296B9B509621C","D:\041098.xls"
"SHA256","6FFC7D9296CA506D3DE4CAC054AF4F95636232D0E984E3B6ACA104ECB59EDA6F","D:\041398.xls"
"SHA256","D6ADB154DB1055D5A8039DF0A9BBE716454046C941A98BB398CAF4A2611B578D","D:\041643.xls"
"SHA256","0730FD2AB2E92D20746AFF9934D94073E1B417D4DA19A6CAEDFFB43BEC8B2630","D:\041660.xls"
"SHA256","F58F786ACC30A17E1B407B30210E8DEFB1A2A2AD35CCEC3BEB7AAC857D1D270A","D:\041733.xls"
"SHA256","82C3C404819CD4DED614FED6F44F9DD0246648C61EE764974DBD28B2C856147F","D:\041882.xls"
"SHA256","3598D526F19FBFA0F900EA4C0DA80DDAA277ECF3834E76A6C0406E2EFA8E5D37","D:\041950.xls"
"SHA256","FD9C0B5B45F410C1B0DF7910014A00BCC3DE5759A9467A52860E078177A5972F","D:\041951.xls"
"SHA256","A45B5EC246681F61811F2F5CC6F07755F178EB180D3E29D5989FA834DB122E12","D:\042139.xls"
"SHA256","E83B4529FB119AD46ED55A1124546B75B456B110262A37E73D04925C20C5E365","D:\042140.xls"
"SHA256","AB1417E8C99963722FD70C51C817660F052FB72BC604A7726DCA98945694BD72","D:\042141.xls"
"SHA256","573D4C00D266645F836E17347C3426E207323EAEF9507A318E07508F83689A76","D:\042143.xls"
"SHA256","44D45460ACFEF424C06CF6DE43F324BE34E21E3F73D61956B46F19A2CD639FE3","D:\042145.xls"
"SHA256","56B1A0F556987E54F9E5C2BE60E78AABA3AD2E97EE43A04A109FBF96E55EC3CD","D:\042146.xls"
"SHA256","98FE15911AA73D864698AD6929A0E3DE81926822263F9B648355D9B387D7A715","D:\042149.xls"
"SHA256","0D3AE56C4F1D6BF66E2764198D5BAA34DBD392987EA19576C1A3288D0D93B4E7","D:\042150.xls"
"SHA256","C4EBA87AA008C120481C55C3E088B2E7A5AD70EF7A1798C61F969E5F4FF86DFF","D:\042151.xls"
"SHA256","949DBACD0326C17C89D90CFCD753E842F68C43B83C06244E010116259341B002","D:\042152.xls"
"SHA256","CB7945D018DF0A25A8099F96EA9194E9939FABF40326FABFDFB3F20293DD0A30","D:\042153.xls"
"SHA256","58F51A3329EC2BFA07F378BD8942802BBE4A62C35012F84846B2922C61115F97","D:\042187.xls"
"SHA256","E8C4A556B1464E4859E10ABC8C23BF58372E4604A5624F7558DCE7AE13B92E85","D:\042189.xls"
"SHA256","11B480AB03CB78CCA3B9F07E9FAA7C25D67C5ECF18EB450EFDB0CA61213C295F","D:\042192.xls"
"SHA256","B0CB6A2ECA12DA57C173816112D9B05C05B19ED501223D02FB2E99FA84AB59B7","D:\042257.xls"
"SHA256","8A8CB6983C9265DD16EFE3D10ECCC26A25BA682C0B4BC140EC75117ECEFB4843","D:\042258.xls"
"SHA256","665FF3AD67B90533491AA67CF444AC35FB5A802F26DA7EC3CF27D2BDA19A1794","D:\042259.xls"
"SHA256","159844955EA5745854DB07EB241F9F4470B1722BF1C617378C2A5516822C1A12","D:\042371.xls"
"SHA256","C4C00680FB7BA3EDD483FEB703EA39622C00354D5223EDEC6D5EB4CAB19DF6C2","D:\042372.xls"
"SHA256","E9EA21EDEA4D368E3DF53F3384FD4DEB5037391BA21BEEC7F6D67C33C7AB9901","D:\042373.xls"
"SHA256","23ADD7C1B9598A475475BB2876C46ED2B35D26C288C75EA9F6D0510325DAB7BD","D:\042374.xls"
"SHA256","72D9B469ED25FEB5B9D0E9D746133E7A6E7F383D7D7968DB11EBE62271BD71DC","D:\042376.xls"
"SHA256","CA2E445F8D9BF8F8B92AD4F8A6193997F1CE119DA74FF4F8F70347D5C3F7701B","D:\042377.xls"
"SHA256","30D9AEC5FC7A7F69BC7F17306CB8091ABE54FAD8A0981348EBDCAF592DDAA865","D:\042378.xls"
"SHA256","4E8D0D488B9A095A8989158BAECB626508A533E611B63845261B8A54202FAD5E","D:\042379.xls"
"SHA256","3AA8D074C2B9BD79FA38ED2C30A12D72763E5CC83D6500F574848EA36B2C6B99","D:\042382.xls"
"SHA256","00F7CB3689D23E24847145CBB0AFCE14D80CFE9FE443D8C85D1468FFA3E02977","D:\042386.xls"
"SHA256","27AA9B43EE04B5F2E9C244488BA5F93ACBB62912CFC79024E1BAAEC03923B6F4","D:\042389.xls"
