File,Extension,SizeMB,Status,Error
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039046.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039058.xls,.xls,0.19,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039109.xls,.xls,1.99,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039134.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039252.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039253.xls,.xls,0.27,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039329.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039336.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039372.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039385.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039412.xls,.xls,5.99,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039414.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039415.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039439.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039485.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039486.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039487.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039488.xls,.xls,1.36,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039489.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039490.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039492.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039494.xls,.xls,0.29,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039495.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039496.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039497.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039498.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039499.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039500.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039647.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039695.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039810.xls,.xls,0.23,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039964.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\039969.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040169.xls,.xls,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040170.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040171.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040172.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040173.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040174.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040175.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040176.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040177.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040178.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040181.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040182.xls,.xls,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040186.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040187.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040190.xls,.xls,0.45,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040191.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040194.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040197.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040198.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040199.xls,.xls,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040201.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040202.xls,.xls,0.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040203.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040206.xls,.xls,0.33,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040528.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040529.xls,.xls,6.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040530.xls,.xls,7.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040532.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040535.xls,.xls,5.64,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040536.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040541.xls,.xls,0.27,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040543.xls,.xls,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040545.xls,.xls,0.42,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040548.xls,.xls,0.36,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040549.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040550.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040551.xls,.xls,7.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040552.xls,.xls,0.3,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040553.xls,.xls,0.28,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040555.xls,.xls,11.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040556.xls,.xls,0.39,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040557.xls,.xls,11.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040560.xls,.xls,0.19,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040562.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040563.xls,.xls,0.23,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040564.xls,.xls,0.84,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040764.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040765.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040766.xls,.xls,2.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040768.xls,.xls,2.8,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040769.xls,.xls,0.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040770.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040772.xls,.xls,2.55,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040773.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040774.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040775.xls,.xls,0.38,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040776.xls,.xls,2.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040777.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040778.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040779.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040780.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040784.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040873.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040933.xls,.xls,0.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040934.xls,.xls,0.23,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040986.xls,.xls,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\040994.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041093.xls,.xls,0.96,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041094.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041095.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041096.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041097.xls,.xls,1.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041098.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041398.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041643.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041660.xls,.xls,0.53,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041733.xls,.xls,0.43,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041882.xls,.xls,0.72,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041950.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\041951.xls,.xls,0.26,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042139.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042140.xls,.xls,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042141.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042143.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042145.xls,.xls,0.4,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042146.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042149.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042150.xls,.xls,0.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042151.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042152.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042153.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042187.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042189.xls,.xls,0.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042192.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042257.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042258.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042259.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042371.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042372.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042373.xls,.xls,0.46,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042374.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042376.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042377.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042378.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042379.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042382.xls,.xls,0.28,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042386.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042389.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042393.xls,.xls,0.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042394.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042760.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042761.xls,.xls,0.4,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042762.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042763.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042764.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042765.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042767.xls,.xls,0.43,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042768.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042769.xls,.xls,0.66,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042770.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042771.xls,.xls,0.49,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042772.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042773.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042775.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042777.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042778.xls,.xls,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042781.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\Dataset\042782.xls,.xls,0.07,OK,
